w	ri
380.6	0.44803
380.8	0.29358
381.0	0.18193
381.2	0.11927
381.4	0.08479
381.6	0.06446
381.8	0.05224
382.0	0.04412
382.2	0.03861
382.4	0.03588
382.6	0.03418
382.8	0.03385
383.0	0.03512
383.2	0.03738
383.4	0.04154
383.6	0.0474
383.8	0.05623
384.0	0.06904
384.2	0.08841
384.4	0.11699
384.6	0.15881
384.8	0.21631
385.0	0.28606
385.2	0.35285
385.4	0.39895
385.6	0.41575
385.8	0.41477
386.0	0.4138
386.2	0.4252
386.4	0.45671
386.6	0.51111
386.8	0.5849
387.0	0.65078
387.2	0.65081
387.4	0.55643
387.6	0.4204
387.8	0.2992
388.0	0.21328
388.2	0.15689
388.4	0.12021
388.6	0.09575
388.8	0.07916
389.0	0.06802
389.2	0.06081
389.4	0.05604
389.6	0.05373
389.8	0.05365
390.0	0.05512
390.2	0.05979
390.4	0.06742
390.6	0.07919
390.8	0.09629
391.0	0.1217
391.2	0.1587
391.4	0.21143
391.6	0.27723
391.8	0.33802
392.0	0.36406
392.2	0.34495
392.4	0.30166
392.6	0.25706
392.8	0.22359
393.0	0.20234
393.2	0.19198
393.4	0.19178
393.6	0.20206
393.8	0.22342
394.0	0.25718
394.2	0.29819
394.4	0.32904
394.6	0.31919
394.8	0.26747
395.0	0.19964
395.2	0.1416
395.4	0.10108
395.6	0.07436
395.8	0.05652
396.0	0.04476
396.2	0.03654
396.4	0.03095
396.6	0.02693
396.8	0.02404
397.0	0.02211
397.2	0.02077
397.4	0.02014
397.6	0.01969
397.8	0.0202
398.0	0.02094
398.2	0.02238
398.4	0.02453
398.6	0.02764
398.8	0.0319
399.0	0.03756
399.2	0.04537
399.4	0.05598
399.6	0.07
399.8	0.08791
400.0	0.11228
400.2	0.13535
400.4	0.15223
400.6	0.16098
400.8	0.16157
401.0	0.15803
401.2	0.15473
401.4	0.15327
401.6	0.1559
401.8	0.164
402.0	0.1809
402.2	0.20789
402.4	0.25241
402.6	0.32202
402.8	0.42551
403.0	0.55955
403.2	0.66984
403.4	0.66408
403.6	0.5447
403.8	0.40264
404.0	0.29388
404.2	0.22074
404.4	0.17323
404.6	0.14281
404.8	0.12304
405.0	0.11003
405.2	0.10251
405.4	0.09914
405.6	0.09981
405.8	0.10377
406.0	0.11236
406.2	0.12637
406.4	0.14721
406.6	0.17808
406.8	0.22405
407.0	0.29079
407.2	0.38328
407.4	0.50007
407.6	0.62083
407.8	0.70286
408.0	0.72129
408.2	0.68656
408.4	0.62931
408.6	0.57819
408.8	0.53682
409.0	0.50442
409.2	0.47101
409.4	0.42842
409.6	0.37097
409.8	0.30265
410.0	0.23509
410.2	0.1755
410.4	0.13094
410.6	0.09906
410.8	0.07628
411.0	0.06078
411.2	0.0494
411.4	0.04134
411.6	0.03556
411.8	0.03146
412.0	0.02867
412.2	0.02674
412.4	0.02571
412.6	0.0254
412.8	0.02606
413.0	0.02749
413.2	0.02996
413.4	0.03395
413.6	0.04015
413.8	0.04976
414.0	0.06552
414.2	0.09058
414.4	0.12888
414.6	0.17571
414.8	0.20023
415.0	0.17863
415.2	0.13207
415.4	0.09278
415.6	0.06694
415.8	0.05078
416.0	0.0404
416.2	0.03395
416.4	0.02994
416.6	0.02735
416.8	0.02597
417.0	0.02577
417.2	0.02646
417.4	0.02841
417.6	0.03175
417.8	0.03733
418.0	0.04513
418.2	0.05744
418.4	0.07584
418.6	0.10148
418.8	0.13221
419.0	0.15923
419.2	0.16953
419.4	0.16203
419.6	0.1464
419.8	0.1323
420.0	0.12605
420.2	0.12536
420.4	0.12951
420.6	0.13589
420.8	0.13579
421.0	0.11891
421.2	0.08947
421.4	0.0599
421.6	0.03902
421.8	0.02602
422.0	0.01818
422.2	0.01332
422.4	0.01037
422.6	0.00834
422.8	0.00696
423.0	0.00618
423.2	0.00583
423.4	0.00585
423.6	0.00643
423.8	0.00785
424.0	0.01115
424.2	0.02136
424.4	0.07126
424.6	0.13294
424.8	0.04667
425.0	0.01201
425.2	0.00512
425.4	0.00286
425.6	0.00194
425.8	0.00129
426.0	8.6909e-04
426.2	6.9805e-04
426.4	5.2664e-04
426.6	4.0609e-04
426.8	3.9009e-04
427.0	2.8505e-04
427.2	2.8514e-04
427.4	2.5567e-04
427.6	2.0867e-04
427.8	1.9303e-04
428.0	1.6467e-04
428.2	1.4408e-04
428.4	1.223e-04
428.6	1.2279e-04
428.8	1.0747e-04
429.0	7.954e-05
429.2	1.0484e-04
429.4	5.6168e-05
429.6	7.131e-05
429.8	9.5902e-05
430.0	7.0683e-05
430.2	4.3197e-05
430.4	3.29e-05
430.6	2.6837e-05
430.8	2.4967e-05
431.0	1.7805e-05
431.2	2.3529e-05
431.4	2.387e-05
431.6	1.9334e-05
431.8	1.8764e-05
432.0	2.0104e-05
432.2	1.8621e-05
432.4	2.0e-05
432.6	1.9364e-05
432.8	1.9182e-05
433.0	1.5587e-05
433.2	1.615e-05
433.4	1.7779e-05
433.6	1.7073e-05
433.8	1.8347e-05
434.0	1.8399e-05
434.2	1.7743e-05
434.4	1.5375e-05
434.6	1.6153e-05
434.8	1.8224e-05
435.0	7.8666e-07
435.2	6.5184e-07
435.4	5.4013e-07
435.6	4.4756e-07
435.8	3.7086e-07
436.0	3.073e-07
436.2	2.5464e-07
436.4	2.11e-07
436.6	1.7484e-07
436.8	1.4487e-07
437.0	1.2005e-07
437.2	1.1484e-07
437.4	1.1026e-07
437.6	1.0586e-07
437.8	1.0164e-07
438.0	9.7585e-08
438.2	9.3693e-08
438.4	8.9957e-08
438.6	8.637e-08
438.8	8.2925e-08
439.0	7.9619e-08
439.2	7.6629e-08
439.4	7.3782e-08
439.6	7.1041e-08
439.8	6.8402e-08
440.0	6.586e-08
440.2	6.3413e-08
440.4	6.1057e-08
440.6	5.8789e-08
440.8	5.6605e-08
441.0	5.4502e-08
441.2	5.5691e-08
441.4	5.8075e-08
441.6	6.0561e-08
441.8	6.3154e-08
442.0	6.5857e-08
442.2	6.8677e-08
442.4	7.1617e-08
442.6	7.4682e-08
442.8	7.788e-08
443.0	8.1214e-08
443.2	8.1418e-08
443.4	7.9795e-08
443.6	7.8204e-08
443.8	7.6645e-08
444.0	7.5117e-08
444.2	7.3619e-08
444.4	7.2152e-08
444.6	7.0713e-08
444.8	6.9303e-08
445.0	6.7922e-08
445.2	6.5502e-08
445.4	6.3168e-08
445.6	6.0918e-08
445.8	5.8748e-08
446.0	5.6655e-08
446.2	5.4636e-08
446.4	5.269e-08
446.6	5.0813e-08
446.8	4.9002e-08
447.0	4.7257e-08
447.2	4.8362e-08
447.4	4.9615e-08
447.6	5.0901e-08
447.8	5.2221e-08
448.0	5.3575e-08
448.2	5.4963e-08
448.4	5.6388e-08
448.6	5.785e-08
448.8	5.9349e-08
449.0	6.0888e-08
449.2	6.2127e-08
449.4	6.333e-08
449.6	6.4557e-08
449.8	6.5807e-08
450.0	6.7082e-08
450.2	6.8381e-08
450.4	6.9706e-08
450.6	7.1056e-08
450.8	7.2433e-08
451.0	7.3836e-08
451.2	7.283e-08
451.4	7.1034e-08
451.6	6.9282e-08
451.8	6.7573e-08
452.0	6.5907e-08
452.2	6.4281e-08
