w	ri
526.6	0.96019
526.8	0.95771
527.0	0.95908
527.2	0.95979
527.4	0.9613
527.6	0.9621
527.8	0.9596
528.0	0.95866
528.2	0.95867
528.4	0.95815
528.6	0.95849
528.8	0.95786
529.0	0.9571
529.2	0.95631
529.4	0.95717
529.6	0.95511
529.8	0.95543
530.0	0.95445
530.2	0.95514
530.4	0.95477
530.6	0.95408
530.8	0.95324
531.0	0.95245
531.2	0.95193
531.4	0.95228
531.6	0.95331
531.8	0.95218
532.0	0.95362
532.2	0.95473
532.4	0.95496
532.6	0.9541
532.8	0.95324
533.0	0.95345
533.2	0.95465
533.4	0.95471
533.6	0.95494
533.8	0.95416
534.0	0.95514
534.2	0.9569
534.4	0.95658
534.6	0.95537
534.8	0.95642
535.0	0.95602
535.2	0.95532
535.4	0.95488
535.6	0.9537
535.8	0.95525
536.0	0.95646
536.2	0.95587
536.4	0.95262
536.6	0.95473
536.8	0.95404
537.0	0.9541
537.2	0.95192
537.4	0.95257
537.6	0.95247
537.8	0.9526
538.0	0.95176
538.2	0.95328
538.4	0.95195
538.6	0.95119
538.8	0.95038
539.0	0.95147
539.2	0.95193
539.4	0.95254
539.6	0.95148
539.8	0.95074
540.0	0.94914
540.2	0.94814
540.4	0.94685
540.6	0.94823
540.8	0.94886
541.0	0.94944
541.2	0.95074
541.4	0.95188
541.6	0.95113
541.8	0.94999
542.0	0.95066
542.2	0.95024
542.4	0.95186
542.6	0.95152
542.8	0.95085
543.0	0.95226
543.2	0.95444
543.4	0.95576
543.6	0.95634
543.8	0.95628
544.0	0.95626
544.2	0.95502
544.4	0.95554
544.6	0.95658
544.8	0.95653
545.0	0.95355
545.2	0.95305
545.4	0.95221
545.6	0.95309
545.8	0.95371
546.0	0.95238
546.2	0.95411
546.4	0.95327
546.6	0.95297
546.8	0.95128
547.0	0.95211
547.2	0.95221
547.4	0.95155
547.6	0.95314
547.8	0.95274
548.0	0.95292
548.2	0.95427
548.4	0.95483
548.6	0.95441
548.8	0.95576
549.0	0.9545
549.2	0.9573
549.4	0.95703
549.6	0.9577
549.8	0.95737
550.0	0.95809
550.2	0.95867
550.4	0.96046
550.6	0.96231
550.8	0.96251
551.0	0.96353
551.2	0.96441
551.4	0.96489
551.6	0.9652
551.8	0.96671
552.0	0.96713
552.2	0.96779
552.4	0.96851
552.6	0.96872
552.8	0.96689
553.0	0.96703
553.2	0.96771
553.4	0.96765
553.6	0.9669
553.8	0.96814
554.0	0.96702
554.2	0.96775
554.4	0.96645
554.6	0.9679
554.8	0.96615
555.0	0.96773
555.2	0.96695
555.4	0.96453
555.6	0.9639
555.8	0.96332
556.0	0.963
556.2	0.96286
556.4	0.96307
556.6	0.96298
556.8	0.96188
557.0	0.96097
557.2	0.95918
557.4	0.95735
557.6	0.9587
557.8	0.95745
558.0	0.95604
558.2	0.95646
558.4	0.95713
558.6	0.95701
558.8	0.95634
559.0	0.95664
559.2	0.95606
559.4	0.95683
559.6	0.95645
559.8	0.95855
560.0	0.9592
560.2	0.95765
560.4	0.95475
560.6	0.95803
560.8	0.95692
561.0	0.95781
561.2	0.95926
561.4	0.95974
561.6	0.96362
561.8	0.96333
562.0	0.96264
