w	ri
413.8	3.3721e-07
414.0	3.3365e-07
414.2	2.6515e-07
414.4	1.6539e-07
414.6	1.0316e-07
414.8	1.8773e-07
415.0	3.3905e-07
415.2	4.2281e-07
415.4	5.2727e-07
415.6	4.3852e-07
415.8	2.3924e-07
416.0	1.3052e-07
416.2	2.7966e-07
416.4	5.9922e-07
416.6	6.1952e-07
416.8	6.3816e-07
417.0	4.8356e-07
417.2	2.5736e-07
417.4	1.3697e-07
417.6	1.3421e-07
417.8	1.3132e-07
418.0	9.8532e-08
418.2	7.3931e-08
418.4	8.5636e-08
418.6	1.5878e-07
418.8	2.9438e-07
419.0	3.6397e-07
419.2	4.5e-07
419.4	4.1981e-07
419.6	3.8997e-07
419.8	3.3981e-07
420.0	2.7428e-07
420.2	2.2139e-07
420.4	3.3465e-07
420.6	5.0585e-07
420.8	3.8002e-07
421.0	2.8549e-07
421.2	1.9183e-07
421.4	1.1365e-07
421.6	6.7336e-08
421.8	6.4886e-08
422.0	6.2555e-08
422.2	6.1742e-08
422.4	6.094e-08
422.6	8.4866e-08
422.8	1.6911e-07
423.0	3.37e-07
423.2	2.8887e-07
423.4	2.4761e-07
423.6	1.4152e-07
423.8	8.0719e-08
424.0	7.4318e-08
424.2	1.1741e-07
424.4	1.855e-07
424.6	3.3827e-07
424.8	6.079e-07
425.0	4.183e-07
425.2	2.8783e-07
425.4	1.8394e-07
425.6	1.0884e-07
425.8	6.4401e-08
426.0	6.2588e-08
426.2	6.0826e-08
426.4	6.0157e-08
426.6	5.9506e-08
426.8	6.6776e-08
427.0	8.6641e-08
427.2	1.1242e-07
427.4	8.239e-08
427.6	6.1053e-08
427.8	9.3261e-08
428.0	1.4246e-07
428.2	1.7953e-07
428.4	1.8444e-07
428.6	1.8949e-07
428.8	1.0771e-07
429.0	6.1222e-08
429.2	1.287e-07
429.4	2.7417e-07
429.6	2.9383e-07
429.8	1.4059e-07
430.0	6.7272e-08
430.2	6.3753e-08
430.4	6.0445e-08
430.6	5.981e-08
430.8	5.9183e-08
431.0	8.4958e-08
431.2	1.8105e-07
431.4	3.8583e-07
431.6	3.0542e-07
431.8	2.4177e-07
432.0	2.1354e-07
432.2	1.8882e-07
432.4	2.1531e-07
432.6	3.3096e-07
432.8	5.0872e-07
433.0	2.4814e-07
433.2	1.2213e-07
433.4	1.4686e-07
433.6	1.766e-07
433.8	1.2876e-07
434.0	7.874e-08
434.2	7.2004e-08
434.4	9.9264e-08
434.6	9.8379e-08
434.8	6.6186e-08
435.0	4.4528e-08
435.2	5.6153e-08
435.4	1.0162e-07
435.6	1.642e-07
435.8	1.0613e-07
436.0	6.8601e-08
436.2	5.102e-08
436.4	4.2002e-08
436.6	3.3237e-08
436.8	2.5219e-08
437.0	1.9135e-08
437.2	1.8889e-08
437.4	1.8851e-08
437.6	1.8823e-08
437.8	1.881e-08
438.0	1.879e-08
438.2	1.8756e-08
438.4	1.8722e-08
438.6	3.0409e-08
438.8	5.7356e-08
439.0	8.4052e-08
439.2	5.4162e-08
439.4	3.7187e-08
439.6	3.7116e-08
439.8	3.7046e-08
440.0	5.1931e-08
440.2	8.9645e-08
440.4	1.4124e-07
440.6	8.8337e-08
440.8	5.5252e-08
441.0	3.5694e-08
441.2	2.3063e-08
441.4	2.5501e-08
441.6	5.1676e-08
441.8	1.0472e-07
442.0	4.886e-08
442.2	2.0758e-08
442.4	3.3009e-08
442.6	6.6869e-08
442.8	1.0304e-07
443.0	8.7572e-08
443.2	7.4427e-08
443.4	7.1871e-08
443.6	7.1799e-08
443.8	4.9066e-08
444.0	2.8272e-08
444.2	1.7836e-08
444.4	1.7799e-08
444.6	1.7763e-08
444.8	3.3368e-08
445.0	9.0173e-08
445.2	1.452e-07
445.4	1.5176e-07
445.6	1.5645e-07
445.8	6.5379e-08
446.0	2.732e-08
446.2	2.0568e-08
446.4	2.8576e-08
446.6	3.1353e-08
446.8	2.3776e-08
447.0	1.8031e-08
447.2	3.2022e-08
447.4	6.4947e-08
447.6	7.6957e-08
447.8	3.2123e-08
448.0	1.7188e-08
448.2	1.7145e-08
448.4	1.7103e-08
448.6	3.0617e-08
448.8	6.5925e-08
449.0	1.1895e-07
449.2	1.1875e-07
449.4	1.1483e-07
449.6	8.192e-08
449.8	5.8443e-08
450.0	5.3729e-08
450.2	6.0044e-08
450.4	6.6799e-08
450.6	6.669e-08
450.8	6.658e-08
451.0	3.8647e-08
451.2	2.2249e-08
451.4	1.8707e-08
451.6	2.4537e-08
451.8	3.2184e-08
452.0	2.4245e-08
452.2	1.7518e-08
452.4	2.7013e-08
452.6	5.0955e-08
452.8	7.373e-08
453.0	5.1139e-08
453.2	3.5469e-08
453.4	3.7283e-08
453.6	4.5352e-08
453.8	4.3141e-08
454.0	3.665e-08
454.2	3.2724e-08
454.4	3.8329e-08
454.6	4.4894e-08
454.8	4.7571e-08
455.0	4.7527e-08
455.2	3.8414e-08
455.4	2.4791e-08
455.6	1.5999e-08
455.8	3.6133e-08
456.0	8.5976e-08
456.2	1.2871e-07
456.4	1.0554e-07
456.6	7.1194e-08
456.8	3.4928e-08
457.0	1.7136e-08
457.2	1.5418e-08
457.4	1.5375e-08
457.6	1.5339e-08
457.8	1.5317e-08
458.0	1.6308e-08
458.2	2.1397e-08
458.4	2.8074e-08
458.6	2.495e-08
458.8	1.8911e-08
459.0	1.7834e-08
459.2	4.4032e-08
459.4	1.045e-07
459.6	8.3507e-08
459.8	6.6728e-08
460.0	4.5125e-08
460.2	2.5995e-08
460.4	1.4975e-08
460.6	1.4834e-08
460.8	1.4815e-08
461.0	1.4774e-08
461.2	1.4732e-08
461.4	1.8959e-08
461.6	3.5774e-08
461.8	6.7504e-08
462.0	5.9007e-08
462.2	4.6211e-08
462.4	5.1055e-08
462.6	6.2332e-08
462.8	6.1689e-08
463.0	3.2521e-08
463.2	1.7144e-08
463.4	1.4366e-08
463.6	1.4352e-08
463.8	2.2318e-08
464.0	4.526e-08
464.2	7.9639e-08
464.4	3.906e-08
464.6	1.9158e-08
464.8	1.9109e-08
465.0	3.2209e-08
465.2	3.9206e-08
465.4	3.3302e-08
465.6	2.8288e-08
465.8	2.155e-08
466.0	1.6324e-08
466.2	1.6037e-08
466.4	2.2239e-08
466.6	2.9218e-08
466.8	3.4226e-08
467.0	4.0092e-08
467.2	4.1299e-08
467.4	4.1198e-08
